MEM,func,k,AAE,ARE,throughput
150,wavingsketch,1000,32.37,31.6937,48/1000,3.00558,
150,dasketch,1000,9.305,9.0283,178/1000,2.28462,
150,heavykeeper,1000,2.803,1.0091,140/1000,3.94396,
150,LossyCounting,1000,183.816,183.816,2/1000,0.191979,
150,mvsketch,1000,2.877,0.169795,213/1000,1.89785,
150,spacesaving,1000,349.199,347.462,7/1000,7.09035,
150,cmsketch,1000,162.921,153.011,72/1000,2.37551,
150,hyperuss,1000,16.855,16.6877,74/1000,2.81682,
150,wavingsketch,1000,33.368,32.7133,43/1000,3.82228,
150,dasketch,1000,9.262,8.96665,179/1000,1.74428,
150,heavykeeper,1000,2.675,0.996727,142/1000,5.66103,
150,LossyCounting,1000,183.816,183.816,2/1000,0.224128,
150,mvsketch,1000,2.884,0.171901,211/1000,2.61584,
150,spacesaving,1000,349.207,347.64,8/1000,3.8564,
150,cmsketch,1000,162.558,152.201,75/1000,2.09504,
150,hyperuss,1000,16.854,16.685,75/1000,1.60967,
150,wavingsketch,1000,30.05,29.3471,48/1000,3.92359,
150,dasketch,1000,9.352,9.06127,166/1000,2.01,
150,heavykeeper,1000,2.853,1.00192,150/1000,3.91725,
150,LossyCounting,1000,183.816,183.816,2/1000,0.210808,
150,mvsketch,1000,2.859,0.168131,204/1000,2.73066,
150,spacesaving,1000,349.349,348.237,6/1000,5.47079,
150,cmsketch,1000,163.011,154.44,61/1000,2.18176,
150,hyperuss,1000,16.942,16.8199,66/1000,1.64174,
150,wavingsketch,1000,31.707,31.0124,48/1000,3.65412,
150,dasketch,1000,9.376,9.03043,173/1000,1.99464,
150,heavykeeper,1000,2.938,0.985866,160/1000,3.81716,
150,LossyCounting,1000,183.816,183.816,1/1000,0.191706,
150,mvsketch,1000,2.895,0.173104,212/1000,2.36564,
150,spacesaving,1000,349.271,348.337,4/1000,2.91862,
150,cmsketch,1000,140.882,133.44,55/1000,2.58347,
150,hyperuss,1000,16.786,16.5979,80/1000,1.54464,
150,wavingsketch,1000,32.016,31.2925,51/1000,1.82167,
150,dasketch,1000,9.328,9.0793,163/1000,2.16959,
150,heavykeeper,1000,2.934,1.01503,152/1000,4.28273,
150,LossyCounting,1000,183.816,183.816,1/1000,0.196214,
150,mvsketch,1000,2.984,0.173866,217/1000,3.01757,
150,spacesaving,1000,349.321,347.896,6/1000,7.64466,
150,cmsketch,1000,163.171,153.22,70/1000,3.98742,
150,hyperuss,1000,16.761,16.5954,80/1000,3.53689,
150,wavingsketch,1000,29.989,29.4215,48/1000,5.29905,
150,dasketch,1000,9.132,8.84848,181/1000,3.20772,
150,heavykeeper,1000,3.161,0.988381,170/1000,5.09004,
150,LossyCounting,1000,183.816,183.816,2/1000,0.222102,
150,mvsketch,1000,3.066,0.175847,218/1000,3.19635,
150,spacesaving,1000,349.416,348.438,5/1000,8.53305,
150,cmsketch,1000,162.774,154.144,62/1000,3.94805,
150,hyperuss,1000,16.878,16.6892,74/1000,2.32425,
150,wavingsketch,1000,32.72,32.1536,48/1000,4.74977,
150,dasketch,1000,9.404,9.0984,175/1000,3.12172,
150,heavykeeper,1000,2.972,1.00247,147/1000,5.02372,
150,LossyCounting,1000,183.816,183.816,1/1000,0.225785,
150,mvsketch,1000,3.193,0.181014,227/1000,3.21597,
150,spacesaving,1000,349.209,347.432,8/1000,8.56167,
150,cmsketch,1000,162.936,152.153,78/1000,3.8475,
150,hyperuss,1000,16.909,16.7206,73/1000,3.29523,
150,wavingsketch,1000,34.956,34.2529,48/1000,5.61834,
150,dasketch,1000,9.282,8.95818,173/1000,2.08374,
150,heavykeeper,1000,2.813,0.996775,147/1000,2.79406,
150,LossyCounting,1000,183.816,183.816,2/1000,0.203714,
150,mvsketch,1000,2.817,0.166652,207/1000,3.34275,
150,spacesaving,1000,349.475,348.118,8/1000,6.87217,
150,cmsketch,1000,162.821,153.956,64/1000,3.90117,
150,hyperuss,1000,17.053,16.9535,59/1000,3.3885,
150,wavingsketch,1000,36.826,36.1811,54/1000,4.44932,
150,dasketch,1000,9.592,9.33153,139/1000,3.32359,
150,heavykeeper,1000,2.757,1.0025,128/1000,5.6339,
150,LossyCounting,1000,183.816,183.816,1/1000,0.217565,
150,mvsketch,1000,3.01,0.151593,194/1000,3.33637,
150,spacesaving,1000,349.468,348.028,7/1000,7.27991,
150,cmsketch,1000,162.968,154.631,59/1000,3.39326,
150,hyperuss,1000,17.201,17.0584,53/1000,3.29332,
150,wavingsketch,1000,35.964,35.5884,34/1000,6.20983,
150,dasketch,1000,9.744,9.50571,122/1000,3.27431,
150,heavykeeper,1000,2.413,1.00285,115/1000,5.83968,
150,LossyCounting,1000,183.632,183.632,2/1000,0.221213,
150,mvsketch,1000,2.278,0.132719,173/1000,3.35824,
150,spacesaving,1000,349.597,348.407,5/1000,8.27058,
150,cmsketch,1000,160.966,147.982,91/1000,3.56537,
150,hyperuss,1000,16.372,16.0947,106/1000,3.70659,
150,wavingsketch,1000,35.208,34.4717,77/1000,7.22843,
150,dasketch,1000,9.211,8.82688,182/1000,2.81163,
150,heavykeeper,1000,3.359,0.959678,178/1000,5.4472,
150,LossyCounting,1000,181.976,181.976,11/1000,0.238177,
150,mvsketch,1000,5.463,0.233787,312/1000,2.35198,
150,spacesaving,1000,344.125,341.237,19/1000,7.73307,
200,cmsketch,1000,107.936,98.6422,103/1000,3.59914,
200,hyperuss,1000,9.599,9.37606,202/1000,3.0973,
200,wavingsketch,1000,30.421,29.9404,44/1000,6.49247,
200,dasketch,1000,7.828,7.57475,193/1000,3.30794,
200,heavykeeper,1000,3.198,0.994862,188/1000,5.22219,
200,LossyCounting,1000,137.862,137.862,2/1000,0.176351,
200,mvsketch,1000,2.915,0.179301,228/1000,1.73714,
200,spacesaving,1000,261.689,260.652,6/1000,6.99075,
200,cmsketch,1000,108.066,99.9122,90/1000,3.95378,
200,hyperuss,1000,9.619,9.38033,191/1000,3.14522,
200,wavingsketch,1000,27.549,27.0455,43/1000,1.99281,
200,dasketch,1000,7.757,7.48044,209/1000,2.75954,
200,heavykeeper,1000,3.03,0.974615,180/1000,5.39285,
200,LossyCounting,1000,137.862,137.862,2/1000,0.22634,
200,mvsketch,1000,3.007,0.190684,241/1000,3.35342,
200,spacesaving,1000,261.713,261.125,4/1000,6.51882,
200,cmsketch,1000,107.719,98.2542,107/1000,2.01317,
200,hyperuss,1000,9.56,9.33156,200/1000,1.96495,
200,wavingsketch,1000,28.214,27.6483,50/1000,1.72399,
200,dasketch,1000,7.864,7.60021,193/1000,1.71848,
200,heavykeeper,1000,3.218,0.995408,190/1000,4.17592,
200,LossyCounting,1000,137.862,137.862,2/1000,0.2011,
200,mvsketch,1000,3.104,0.191906,239/1000,2.86867,
200,spacesaving,1000,261.691,260.867,6/1000,6.96258,
200,cmsketch,1000,107.903,98.8282,100/1000,2.37457,
200,hyperuss,1000,9.828,9.5721,192/1000,1.65701,
200,wavingsketch,1000,26.156,25.5523,52/1000,3.37362,
200,dasketch,1000,7.889,7.63298,188/1000,1.45262,
200,heavykeeper,1000,3.302,0.969068,202/1000,3.29088,
200,LossyCounting,1000,137.862,137.862,1/1000,0.208584,
200,mvsketch,1000,3.137,0.195363,249/1000,2.45136,
200,spacesaving,1000,261.654,260.33,7/1000,8.41383,
200,cmsketch,1000,108.014,99.7925,93/1000,1.84109,
200,hyperuss,1000,9.629,9.40769,194/1000,0.883706,
200,wavingsketch,1000,26.114,25.6074,51/1000,3.3124,
200,dasketch,1000,7.834,7.57408,196/1000,1.63186,
200,heavykeeper,1000,3.278,0.992882,201/1000,3.02738,
200,LossyCounting,1000,137.862,137.862,1/1000,0.174079,
200,mvsketch,1000,3.171,0.194535,243/1000,3.28694,
200,spacesaving,1000,261.677,260.622,6/1000,8.10671,
200,cmsketch,1000,107.758,98.5905,102/1000,3.94951,
200,hyperuss,1000,9.753,9.48702,199/1000,3.22525,
200,wavingsketch,1000,26.671,26.1616,48/1000,5.8344,
200,dasketch,1000,7.824,7.54649,198/1000,2.84336,
200,heavykeeper,1000,3.365,0.989968,200/1000,5.34164,
200,LossyCounting,1000,137.862,137.862,2/1000,0.220802,
200,mvsketch,1000,3.281,0.199644,251/1000,3.12925,
200,spacesaving,1000,261.612,260.355,8/1000,8.53586,
200,cmsketch,1000,108.123,99.5493,95/1000,3.07314,
200,hyperuss,1000,9.605,9.34072,203/1000,3.41593,
200,wavingsketch,1000,27.817,27.254,57/1000,5.39295,
200,dasketch,1000,7.846,7.55838,198/1000,3.1974,
200,heavykeeper,1000,3.264,0.983187,193/1000,5.41302,
200,LossyCounting,1000,137.862,137.862,1/1000,0.228133,
200,mvsketch,1000,3.349,0.199507,256/1000,2.86412,
200,spacesaving,1000,261.583,259.141,12/1000,6.96161,
200,cmsketch,1000,108.026,100.034,90/1000,1.93719,
200,hyperuss,1000,9.748,9.50742,184/1000,2.9962,
200,wavingsketch,1000,25.512,24.9074,64/1000,6.21456,
200,dasketch,1000,7.922,7.63325,188/1000,3.38872,
200,heavykeeper,1000,3.108,0.983858,190/1000,5.06793,
200,LossyCounting,1000,137.862,137.862,2/1000,0.240646,
200,mvsketch,1000,3.045,0.192332,249/1000,3.38596,
200,spacesaving,1000,261.601,259.221,12/1000,8.58733,
200,cmsketch,1000,108.219,101.376,76/1000,4.0809,
200,hyperuss,1000,10.236,10.0207,154/1000,3.22105,
200,wavingsketch,1000,26.221,25.7783,51/1000,6.4375,
200,dasketch,1000,8.066,7.85626,159/1000,3.30102,
200,heavykeeper,1000,2.92,0.978891,178/1000,5.29995,
200,LossyCounting,1000,137.862,137.862,1/1000,0.202938,
200,mvsketch,1000,3.282,0.190076,252/1000,2.80274,
200,spacesaving,1000,261.506,260.318,8/1000,8.10078,
200,cmsketch,1000,108.451,102.105,69/1000,3.85344,
200,hyperuss,1000,10.307,10.0702,134/1000,2.58642,
200,wavingsketch,1000,25.843,25.4226,45/1000,6.59435,
200,dasketch,1000,8.254,8.03007,149/1000,3.00019,
200,heavykeeper,1000,2.539,0.982922,152/1000,4.64174,
200,LossyCounting,1000,137.724,137.724,2/1000,0.221235,
200,mvsketch,1000,2.489,0.16748,228/1000,3.15445,
200,spacesaving,1000,261.73,261.212,4/1000,7.55286,
200,cmsketch,1000,106.467,96.1351,115/1000,2.81019,
200,hyperuss,1000,9.324,8.98737,191/1000,1.84095,
200,wavingsketch,1000,28.658,27.9566,87/1000,6.13387,
200,dasketch,1000,7.748,7.41389,208/1000,3.29558,
200,heavykeeper,1000,3.421,0.946334,236/1000,5.06589,
200,LossyCounting,1000,136.345,136.344,12/1000,0.233673,
200,mvsketch,1000,4.971,0.261916,362/1000,3.21148,
200,spacesaving,1000,258.087,256.655,17/1000,8.59145,
250,cmsketch,1000,80.818,72.7241,124/1000,4.25763,
250,hyperuss,1000,6.406,6.20466,228/1000,3.44517,
250,wavingsketch,1000,28.469,27.9243,59/1000,6.49499,
250,dasketch,1000,6.889,6.6438,212/1000,2.86446,
250,heavykeeper,1000,3.335,0.981156,213/1000,6.11391,
250,LossyCounting,1000,109.89,109.89,1/1000,0.221008,
250,mvsketch,1000,3.103,0.197214,259/1000,3.30986,
250,spacesaving,1000,209.363,208.533,6/1000,7.61901,
250,cmsketch,1000,81.019,73.8552,108/1000,4.10078,
250,hyperuss,1000,6.374,6.14719,236/1000,3.26308,
250,wavingsketch,1000,23.603,23.0354,62/1000,5.37131,
250,dasketch,1000,7.011,6.77454,198/1000,3.39464,
250,heavykeeper,1000,3.32,0.975576,216/1000,5.47273,
250,LossyCounting,1000,109.89,109.89,1/1000,0.205955,
250,mvsketch,1000,3.029,0.194719,257/1000,3.0648,
250,spacesaving,1000,209.378,208.831,5/1000,7.12264,
250,cmsketch,1000,80.846,72.9868,119/1000,2.70835,
250,hyperuss,1000,6.425,6.21895,226/1000,3.22402,
250,wavingsketch,1000,23.812,23.1272,65/1000,4.42075,
250,dasketch,1000,6.9,6.65319,216/1000,3.20416,
250,heavykeeper,1000,3.387,0.981457,217/1000,5.324,
250,LossyCounting,1000,109.89,109.89,1/1000,0.215954,
250,mvsketch,1000,3.099,0.196306,260/1000,3.16435,
250,spacesaving,1000,209.47,208.747,6/1000,7.04174,
250,cmsketch,1000,80.934,73.5267,112/1000,3.78571,
250,hyperuss,1000,6.377,6.19481,229/1000,3.31318,
250,wavingsketch,1000,26.242,25.8147,61/1000,5.74806,
250,dasketch,1000,6.883,6.61613,217/1000,3.1701,
250,heavykeeper,1000,3.434,0.980407,231/1000,5.83649,
250,LossyCounting,1000,109.89,109.89,1/1000,0.229152,
250,mvsketch,1000,3.131,0.199665,265/1000,2.44543,
250,spacesaving,1000,209.398,208.75,5/1000,5.68937,
250,cmsketch,1000,80.887,73.0412,121/1000,3.52554,
250,hyperuss,1000,6.369,6.18497,230/1000,3.46439,
250,wavingsketch,1000,23.492,23.0999,51/1000,6.33579,
250,dasketch,1000,6.937,6.68277,210/1000,2.28451,
250,heavykeeper,1000,3.401,0.973936,227/1000,5.91814,
250,LossyCounting,1000,109.89,109.89,1/1000,0.214233,
250,mvsketch,1000,3.22,0.205354,276/1000,2.45692,
250,spacesaving,1000,209.441,208.246,8/1000,7.50596,
250,cmsketch,1000,80.711,72.398,126/1000,4.03771,
250,hyperuss,1000,6.345,6.11039,242/1000,3.02622,
250,wavingsketch,1000,24.144,23.5487,73/1000,5.96713,
250,dasketch,1000,6.961,6.73028,203/1000,2.30798,
250,heavykeeper,1000,3.472,0.972735,227/1000,5.38451,
250,LossyCounting,1000,109.89,109.89,1/1000,0.21095,
250,mvsketch,1000,3.321,0.209237,272/1000,2.97024,
250,spacesaving,1000,209.52,208.587,7/1000,8.05301,
250,cmsketch,1000,80.946,74.0982,104/1000,3.68328,
250,hyperuss,1000,6.361,6.08912,244/1000,2.93296,
250,wavingsketch,1000,26.378,25.8119,68/1000,5.89964,
250,dasketch,1000,6.881,6.60141,216/1000,3.14073,
250,heavykeeper,1000,3.355,0.979896,219/1000,5.70779,
250,LossyCounting,1000,109.89,109.835,3/1000,0.227102,
250,mvsketch,1000,3.352,0.207564,279/1000,2.98678,
250,spacesaving,1000,209.304,208.208,8/1000,5.53104,
250,cmsketch,1000,80.836,73.2928,114/1000,4.05838,
250,hyperuss,1000,6.373,6.13106,239/1000,3.27448,
250,wavingsketch,1000,23.027,22.5618,60/1000,6.44303,
250,dasketch,1000,6.944,6.69174,209/1000,2.45824,
250,heavykeeper,1000,3.251,0.965947,216/1000,2.04494,
250,LossyCounting,1000,109.89,109.89,1/1000,0.1962,
250,mvsketch,1000,3.107,0.202399,268/1000,3.26592,
250,spacesaving,1000,209.603,208.617,9/1000,7.75596,
250,cmsketch,1000,81.184,75.277,89/1000,2.30555,
250,hyperuss,1000,6.494,6.21198,229/1000,3.11527,
250,wavingsketch,1000,24.001,23.4479,62/1000,5.31696,
250,dasketch,1000,7.146,6.91293,183/1000,3.13328,
250,heavykeeper,1000,2.875,0.963704,203/1000,5.47912,
250,LossyCounting,1000,109.78,109.725,4/1000,0.220059,
250,mvsketch,1000,3.174,0.195258,268/1000,2.4767,
250,spacesaving,1000,209.422,208.398,9/1000,5.58505,
250,cmsketch,1000,81.087,75.5954,84/1000,4.01785,
250,hyperuss,1000,6.679,6.41672,205/1000,3.21449,
250,wavingsketch,1000,27.728,27.16,63/1000,6.58844,
250,dasketch,1000,7.159,6.92399,178/1000,3.27606,
250,heavykeeper,1000,2.629,0.983971,182/1000,5.08706,
250,LossyCounting,1000,109.78,109.78,2/1000,0.218851,
250,mvsketch,1000,2.621,0.189424,264/1000,3.33941,
250,spacesaving,1000,209.494,208.628,7/1000,7.92277,
250,cmsketch,1000,79.892,70.5381,142/1000,3.78477,
250,hyperuss,1000,6.189,5.76887,283/1000,3.26477,
250,wavingsketch,1000,31.195,30.6378,88/1000,5.60683,
250,dasketch,1000,6.757,6.40331,240/1000,3.30616,
250,heavykeeper,1000,3.361,0.918158,279/1000,5.61114,
250,LossyCounting,1000,108.681,108.68,12/1000,0.238142,
250,mvsketch,1000,4.858,0.294093,415/1000,2.84353,
250,spacesaving,1000,205.649,204.179,19/1000,7.64052,
300,cmsketch,1000,64.483,56.7453,151/1000,4.08746,
300,hyperuss,1000,5.527,5.34908,239/1000,2.964,
300,wavingsketch,1000,24.649,24.1972,68/1000,4.25642,
300,dasketch,1000,6.44,6.20656,218/1000,2.96047,
300,heavykeeper,1000,3.336,0.976735,219/1000,5.79311,
300,LossyCounting,1000,91.908,91.908,2/1000,0.215591,
300,mvsketch,1000,3.034,0.195122,262/1000,3.32213,
300,spacesaving,1000,174.368,173.386,8/1000,7.92291,
300,cmsketch,1000,64.477,57.309,139/1000,3.89748,
300,hyperuss,1000,5.505,5.33521,242/1000,3.24892,
300,wavingsketch,1000,21.653,21.1362,73/1000,4.55049,
300,dasketch,1000,6.478,6.19561,215/1000,3.21744,
